timestamp,scenario,model_label,model_path,runtime,execution,temperature,n_predict,ctx,prompt_id,task_type,repeat,prompt,expected,reference_for_bertscore,output,exact_match,accuracy,keyword_overlap_discursive,wall_time_seconds,load_time_ms,prompt_eval_time_ms,prompt_tokens,prompt_tokens_per_second,eval_time_ms,eval_runs,generation_tokens_per_second,total_inference_latency_ms,ttft_warm_estimate_ms,ttft_cold_estimate_ms,timeout,return_code,raw_log_file
2025-09-24T12:01:33.479938,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_001,closed,1,What is 27 + 35? Answer only with the number.,62,62,62,1,1,,73.9903,50703.04,18486.76,37,2.0,1450.11,2,1.38,19944.27,19211.815,69914.855,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_baseline_cpu_final_temp_07_arith_001_run1_20250924_120019.txt
2025-09-24T12:01:59.258495,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_001,closed,2,What is 27 + 35? Answer only with the number.,62,62,62,1,1,,25.773,2683.93,18704.82,37,1.98,1806.24,2,1.11,20518.75,19607.94,22291.87,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_baseline_cpu_final_temp_07_arith_001_run2_20250924_120019.txt
2025-09-24T12:02:24.262293,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_001,closed,3,What is 27 + 35? Answer only with the number.,62,62,62,1,1,,25.0008,2555.9,18518.24,37,2.0,1455.02,2,1.37,19982.27,19245.75,21801.65,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_baseline_cpu_final_temp_07_arith_001_run3_20250924_120019.txt
2025-09-24T12:02:49.115509,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_002,closed,1,What is 14 * 6? Answer only with the number.,84,84,84,1,1,,24.8502,2743.58,18031.28,36,2.0,1432.52,2,1.4,19473.34,18747.54,21491.12,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_baseline_cpu_final_temp_07_arith_002_run1_20250924_120019.txt
2025-09-24T12:03:14.193202,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_002,closed,2,What is 14 * 6? Answer only with the number.,84,84,84,1,1,,25.0745,2546.27,18050.35,36,1.99,1417.36,2,1.41,19489.14,18759.03,21305.3,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_baseline_cpu_final_temp_07_arith_002_run2_20250924_120019.txt
2025-09-24T12:03:38.710259,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_002,closed,3,What is 14 * 6? Answer only with the number.,84,84,84,1,1,,24.5138,2510.03,18014.2,36,2.0,1461.93,2,1.37,19483.6,18745.165,21255.195,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_baseline_cpu_final_temp_07_arith_002_run3_20250924_120019.txt
2025-09-24T12:04:04.305501,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_003,closed,1,What is 125 - 58? Answer only with the number.,67,67,67,1,1,,25.5921,2797.39,19021.4,38,2.0,1425.3,2,1.4,20461.7,19734.05,22531.44,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_baseline_cpu_final_temp_07_arith_003_run1_20250924_120019.txt
2025-09-24T12:04:30.359417,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_003,closed,2,What is 125 - 58? Answer only with the number.,67,67,67,1,1,,26.0505,2850.61,19156.21,38,1.98,1408.93,2,1.42,20574.8,19860.675,22711.285,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_baseline_cpu_final_temp_07_arith_003_run2_20250924_120019.txt
2025-09-24T12:04:56.773110,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_003,closed,3,What is 125 - 58? Answer only with the number.,67,67,67,1,1,,26.4105,2813.86,18958.77,38,2.0,1800.66,2,1.11,20766.09,19859.1,22672.96,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_baseline_cpu_final_temp_07_arith_003_run3_20250924_120019.txt
2025-09-24T12:05:31.602017,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,mcq_001,closed,1,"Choose A, B, C or D. Which one is a mammal? A) Shark B) Dolphin C) Eagle D) Lizard. Answer only with the letter.",B,B,B,1,1,,34.8254,2738.98,28432.43,57,2.0,723.81,1,1.38,29166.44,29156.24,31895.22,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_baseline_cpu_final_temp_07_mcq_001_run1_20250924_120019.txt
