timestamp,scenario,model_label,model_path,runtime,execution,temperature,n_predict,ctx,prompt_id,task_type,repeat,prompt,expected,reference_for_bertscore,output,exact_match,accuracy,keyword_overlap_discursive,wall_time_seconds,load_time_ms,prompt_eval_time_ms,prompt_tokens,prompt_tokens_per_second,eval_time_ms,eval_runs,generation_tokens_per_second,total_inference_latency_ms,ttft_warm_estimate_ms,ttft_cold_estimate_ms,timeout,return_code,raw_log_file,model_label_clean,bertscore_precision,bertscore_recall,bertscore_f1,source_file,stressor,stressor_workers,stressor_log,inference_core,stress_core,isolation_strategy
2025-09-24T12:55:01.661221,stress_cpu_matrix_process_isolation,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_001,discursive,1,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to assigning specific cores or threads to particular processes to improve performance.,,,1.0,32.7487,2213.59,16988.63,34.0,2.0,11608.5,17.0,1.46,28623.03,17671.4829,19885.0729,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_001_run1_20250924_123539.txt,qwen25_1.5b,0.65045244,0.6584904,0.6550303,qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_20250924_123539.csv,,,,,,
2025-09-24T12:55:32.111913,stress_cpu_matrix_process_isolation,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_001,discursive,2,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to moving processes to specific cores to optimize performance.,,,1.0,30.4449,2115.74,16984.66,34.0,2.0,9511.69,14.0,1.47,26517.84,17664.0664,19779.8064,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_001_run2_20250924_123539.txt,qwen25_1.5b,0.62901986,0.5747915,0.6024187,qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_20250924_123539.csv,,,,,,
2025-09-24T12:56:07.441122,stress_cpu_matrix_process_isolation,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_001,discursive,3,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to the process of assigning a process to a specific physical core or set of cores.,,,1.0,35.3236,2136.11,16993.08,34.0,2.0,14355.42,21.0,1.46,31378.31,17676.6714,19812.7814,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_001_run3_20250924_123539.txt,qwen25_1.5b,0.5453621,0.5890197,0.56780815,qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_20250924_123539.csv,,,,,,
2025-09-24T12:56:43.937241,stress_cpu_matrix_process_isolation,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_002,discursive,1,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency is the delay between the occurrence of an event and the perception of its consequences in real-time systems.,,,0.5,36.4903,2166.61,17487.68,35.0,2.0,15023.32,22.0,1.46,32542.52,18170.5582,20337.1682,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_002_run1_20250924_123539.txt,qwen25_1.5b,0.5496478,0.66817045,0.60891443,qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_20250924_123539.csv,,,,,,
2025-09-24T12:57:17.699359,stress_cpu_matrix_process_isolation,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_002,discursive,2,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency is the delay between the input and output of data in a real-time system.,,,0.5,33.7562,2108.8,17499.15,35.0,2.0,12301.03,18.0,1.46,29826.72,18182.5406,20291.3406,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_002_run2_20250924_123539.txt,qwen25_1.5b,0.62261844,0.6364959,0.6301508,qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_20250924_123539.csv,,,,,,
2025-09-24T12:57:49.345199,stress_cpu_matrix_process_isolation,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_002,discursive,3,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency is the delay in time between input and output in a system.,,,0.5,31.64,2139.35,17501.33,35.0,2.0,10227.71,15.0,1.47,27752.01,18183.1773,20322.5273,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_002_run3_20250924_123539.txt,qwen25_1.5b,0.7492535,0.679993,0.71487325,qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_20250924_123539.csv,,,,,,
2025-09-24T12:58:31.896169,stress_cpu_matrix_process_isolation,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_003,discursive,1,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference can increase inference latency on an embedded board because CPU interference diverts processing resources away from the inference engine, slowing down the workload.",,,0.3333,42.5448,2135.85,19478.41,39.0,2.0,19094.89,28.0,1.47,38613.48,20160.3704,22296.2204,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_003_run1_20250924_123539.txt,qwen25_1.5b,0.48389858,0.37905103,0.43188494,qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_20250924_123539.csv,,,,,,
2025-09-24T12:59:14.489398,stress_cpu_matrix_process_isolation,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_003,discursive,2,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference can increase inference latency on an embedded board because the CPU is busy handling the interference, leaving less capacity for processing the inference tasks.",,,0.3333,42.5871,2126.86,19475.3,39.0,2.0,19195.49,28.0,1.46,38710.44,20160.8532,22287.7132,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_003_run2_20250924_123539.txt,qwen25_1.5b,0.45968056,0.3568099,0.40871045,qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_20250924_123539.csv,,,,,,
2025-09-24T12:59:59.218436,stress_cpu_matrix_process_isolation,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_003,discursive,3,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference can increase inference latency on an embedded board by diverting processing power away from the neural network inference tasks, slowing down the execution of the model.",,,0.3333,44.7228,2209.26,19453.42,39.0,2.0,21150.19,31.0,1.47,40646.77,20135.6842,22344.9442,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_003_run3_20250924_123539.txt,qwen25_1.5b,0.43251443,0.40290266,0.4186131,qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_20250924_123539.csv,,,,,,
2025-09-24T13:00:39.664159,stress_cpu_matrix_process_isolation,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_004,discursive,1,Explain the difference between throughput and latency in AI inference using one short paragraph.,throughput latency,"Latency measures how long one inference takes from input to output, while throughput measures how many tokens or requests are processed per unit of time. A system can have high throughput but still be unsuitable for real-time use if individual responses arrive too late.","Throughput measures the speed at which tasks are completed, while latency gauges the time it takes for a response to be generated.",,,1.0,40.4394,2216.85,18471.47,37.0,2.0,17848.6,26.0,1.46,36357.08,19157.9546,21374.8046,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_004_run1_20250924_123539.txt,qwen25_1.5b,0.42220545,0.15348418,0.2855445,qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_20250924_123539.csv,,,,,,
2025-09-24T13:01:19.308782,stress_cpu_matrix_process_isolation,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_004,discursive,2,Explain the difference between throughput and latency in AI inference using one short paragraph.,throughput latency,"Latency measures how long one inference takes from input to output, while throughput measures how many tokens or requests are processed per unit of time. A system can have high throughput but still be unsuitable for real-time use if individual responses arrive too late.","Throughput refers to the number of tasks processed per unit of time, while latency measures the time taken to complete a task.",,,1.0,39.6382,2202.91,18478.82,37.0,2.0,17051.0,25.0,1.47,35565.63,19160.86,21363.77,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_004_run2_20250924_123539.txt,qwen25_1.5b,0.532774,0.24101505,0.383892,qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_20250924_123539.csv,,,,,,
2025-09-24T13:02:05.793465,stress_cpu_matrix_process_isolation,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_004,discursive,3,Explain the difference between throughput and latency in AI inference using one short paragraph.,throughput latency,"Latency measures how long one inference takes from input to output, while throughput measures how many tokens or requests are processed per unit of time. A system can have high throughput but still be unsuitable for real-time use if individual responses arrive too late.","Throughput refers to the amount of work an AI model can process per unit of time, while latency measures the time it takes for an AI model to respond to an input.",,,1.0,46.4782,2207.92,18472.12,37.0,2.0,23887.33,35.0,1.47,42407.16,19154.6151,21362.5351,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_004_run3_20250924_123539.txt,qwen25_1.5b,0.44697744,0.23811911,0.3415486,qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_20250924_123539.csv,,,,,,
