timestamp,scenario,model_label,model_path,runtime,execution,temperature,n_predict,ctx,prompt_id,task_type,repeat,prompt,expected,reference_for_bertscore,output,exact_match,accuracy,keyword_overlap_discursive,wall_time_seconds,load_time_ms,prompt_eval_time_ms,prompt_tokens,prompt_tokens_per_second,eval_time_ms,eval_runs,generation_tokens_per_second,total_inference_latency_ms,ttft_warm_estimate_ms,ttft_cold_estimate_ms,timeout,return_code,raw_log_file
2025-09-24T12:36:03.009267,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_001,closed,1,What is 27 + 35? Answer only with the number.,62,62,62,1,1,,23.8625,2139.83,18501.79,37,2.0,1361.58,2,1.47,19870.44,19182.58,21322.41,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_arith_001_run1_20250924_123539.txt
2025-09-24T12:36:26.848960,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_001,closed,2,What is 27 + 35? Answer only with the number.,62,62,62,1,1,,23.8362,2202.68,18494.31,37,2.0,1355.67,2,1.48,19857.22,19172.145,21374.825,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_arith_001_run2_20250924_123539.txt
2025-09-24T12:36:50.663300,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_001,closed,3,What is 27 + 35? Answer only with the number.,62,62,62,1,1,,23.811,2131.62,18545.68,37,2.0,1373.61,2,1.46,19926.39,19232.485,21364.105,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_arith_001_run3_20250924_123539.txt
2025-09-24T12:37:14.050942,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_002,closed,1,What is 14 * 6? Answer only with the number.,84,84,84,1,1,,23.3842,2162.75,18042.81,36,2.0,1385.14,2,1.44,19435.05,18735.38,20898.13,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_arith_002_run1_20250924_123539.txt
2025-09-24T12:37:37.483984,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_002,closed,2,What is 14 * 6? Answer only with the number.,84,84,84,1,1,,23.4295,2173.21,18017.38,36,2.0,1378.64,2,1.45,19403.02,18706.7,20879.91,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_arith_002_run2_20250924_123539.txt
2025-09-24T12:38:00.923367,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_002,closed,3,What is 14 * 6? Answer only with the number.,84,84,84,1,1,,23.4358,2204.04,18006.12,36,2.0,1372.43,2,1.46,19385.76,18692.335,20896.375,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_arith_002_run3_20250924_123539.txt
2025-09-24T12:38:25.276913,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_003,closed,1,What is 125 - 58? Answer only with the number.,67,67,67,1,1,,24.3499,2204.51,19014.17,38,2.0,1363.01,2,1.47,20384.32,19695.675,21900.185,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_arith_003_run1_20250924_123539.txt
2025-09-24T12:38:49.644344,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_003,closed,2,What is 125 - 58? Answer only with the number.,67,67,67,1,1,,24.3637,2138.75,19041.85,38,2.0,1371.54,2,1.46,20420.52,19727.62,21866.37,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_arith_003_run2_20250924_123539.txt
2025-09-24T12:39:14.152071,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,arith_003,closed,3,What is 125 - 58? Answer only with the number.,67,67,67,1,1,,24.5039,2225.78,19016.47,38,2.0,1386.08,2,1.44,20409.64,19709.51,21935.29,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_arith_003_run3_20250924_123539.txt
2025-09-24T12:39:47.222872,baseline_cpu_final_temp_07,qwen15_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,mcq_001,closed,1,"Choose A, B, C or D. Which one is a mammal? A) Shark B) Dolphin C) Eagle D) Lizard. Answer only with the letter.",B,B,B,1,1,,33.067,2142.5,28436.73,57,2.0,684.31,1,1.46,29128.96,29121.04,31263.54,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_mcq_001_run1_20250924_123539.txt
